year,mediation ID,lateral,negotiation ID,conflict locale,conflict sub-locale,locale Gleditsch ID,third_party_type,third_party_locale,third_party,third_party Gleditsch ID,location of neogitations,negotiation location Gleditsch ID,negotiation type,leading actor,leading actor 2,leading actor 3,good offices,mediation,hosting talks,negotiating and drafting,manipulating,humanitarian,witness/party to agreement,other,agreement,peace agreement,ceasfire agreement,agreement name,notes_1,source_1,note_2,source_2,note_3,source_3,note_4,source_4,note_5,source_5,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
2018,193,multilateral,,South Sudan,,SSD,state,western,Norway,NOR,Sudan,SUD,R,IGAD,,,0,0,0,0,0,0,1,0,1,1,0,Khartoum Declaration of Agreement between Parties of the Conflict of South Sudan,"""Face-to-face talks between President Kiir and Machar resumed in Khartoum on 25 June and concluded with the Khartoum Declaration of Agreement between Parties of the Conflict of South Sudan on 27 June. This agreement was also signed by the representatives of the South Sudan Opposition Alliance, the “Former Detainees”, and the other political parties. In the Declaration, the signatories announced a permanent ceasefire, set objectives for transitional security arrangements and signatories to reach an agreement on the IGAD revised bridging proposal, improve infrastructure and basic services in South Sudan and restore oil fields in Unity. The agreement also stipulates a comprehensive ceasefire. This agreement commits the conflict parties to a permanent ceasefire and to finalize a deal on the pending issues in the governance chapter of the 2015 peace agreement. stipulated a “revised bridging proposal” that listed the details of a pre-transitional period. The agreement also includes provisions with regard to the oil, elections, and reconstruction. The agreement thus was meant to pave the way for the formation of an inclusive transitional cabinet. The agreement also called upon the AU and IGAD to deploy protection forces and ceasefire monitors to observe the ceasefire implementation. In addition, the conflict parties agreed to open the humanitarian corridors, release detainees, withdraw troops and militarily disengage.""",APP,,https://www.peaceagreements.org/view/2109,,,,,,,,,,,,,,,
2018,194,multilateral,,South Sudan,,SSD,state,african,Sudan,SUD,Sudan,SUD,S,Sudan,Uganda,,0,1,1,0,0,0,1,0,1,1,0,Agreement on Outstanding Issues of Security Arrangements,"""On 6 July 2018,  following a round of negotiations mediated by  Sudan and Uganda in Khartoum, the conflict parties signed the Agreement on Outstanding Issues of Security Arrangements, which included additional provisions on the ceasefire and the Disarmament, Demobilization, and Reintegration (DDR) process.""",APP,,,,,,,,,,,,,,,,,
2018,194,multilateral,,South Sudan,,SSD,state,african,Uganda,UGA,Sudan,SUD,S,Sudan,Uganda,,0,1,0,0,0,0,0,0,1,1,0,Agreement on Outstanding Issues of Security Arrangements,"""On 6 July 2018,  following a round of negotiations mediated by  Sudan and Uganda in Khartoum, the conflict parties signed the Agreement on Outstanding Issues of Security Arrangements, which included additional provisions on the ceasefire and the Disarmament, Demobilization, and Reintegration (DDR) process.""",APP,,,,,,,,,,,,,,,,,
2018,194,multilateral,,South Sudan,,SSD,regional,african,IGAD,,Sudan,SUD,S,Sudan,Uganda,,0,0,0,0,0,0,1,0,1,1,0,Agreement on Outstanding Issues of Security Arrangements,"""On 6 July 2018,  following a round of negotiations mediated by  Sudan and Uganda in Khartoum, the conflict parties signed the Agreement on Outstanding Issues of Security Arrangements, which included additional provisions on the ceasefire and the Disarmament, Demobilization, and Reintegration (DDR) process.""",APP,,,,,,,,,,,,,,,,,
2018,195,multilateral,,South Sudan,,SSD,state,african,Sudan,SUD,Uganda,UGA,S,Sudan,Uganda,,0,1,0,0,0,0,0,0,0,0,0,,"""Another meeting  between  Kiir and Machar, mediated by Sudan and Uganda, took place in Entebbe on 7 July 2018.""",APP,,,,,,,,,,,,,,,,,
2018,195,multilateral,,South Sudan,,SSD,state,african,Uganda,UGA,Uganda,UGA,S,Sudan,Uganda,,0,1,1,0,0,0,0,0,0,0,0,,"""Another meeting  between  Kiir and Machar, mediated by Sudan and Uganda, took place in Entebbe on 7 July 2018.""",APP,,,,,,,,,,,,,,,,,
2018,196,multilateral,,South Sudan,,SSD,regional,african,IGAD,,,,R,IGAD,,,0,0,1,0,0,0,0,0,1,1,0,Agreement on Outstanding issues of Governance ,"""The conflict parties signed the Agreement on Outstanding issues of Governance on 5 August 2018. This agreement supplemented and/or amended previously agreed provisions on political power-sharing through specifying who will hold the key government ministries and positions.""",APP,,,,,,,,,,,,,,,,,
2018,196,multilateral,,South Sudan,,SSD,state,african,Kenya,KEN,,,R,IGAD,,,0,0,0,0,0,0,0,0,1,1,0,Agreement on Outstanding issues of Governance ,"""The conflict parties signed the Agreement on Outstanding issues of Governance on 5 August 2018. This agreement supplemented and/or amended previously agreed provisions on political power-sharing through specifying who will hold the key government ministries and positions.""",APP,,,,,,,,,,,,,,,,,
2018,196,multilateral,,South Sudan,,SSD,state,african,Ethiopia,ETH,,,R,IGAD,,,0,0,0,0,0,0,0,0,1,1,0,Agreement on Outstanding issues of Governance ,"""The conflict parties signed the Agreement on Outstanding issues of Governance on 5 August 2018. This agreement supplemented and/or amended previously agreed provisions on political power-sharing through specifying who will hold the key government ministries and positions.""",APP,,,,,,,,,,,,,,,,,
2018,196,multilateral,,South Sudan,,SSD,state,african,Eritrea,ERI,,,R,IGAD,,,0,0,0,0,0,0,0,0,1,1,0,Agreement on Outstanding issues of Governance ,"""The conflict parties signed the Agreement on Outstanding issues of Governance on 5 August 2018. This agreement supplemented and/or amended previously agreed provisions on political power-sharing through specifying who will hold the key government ministries and positions.""",APP,,,,,,,,,,,,,,,,,
2018,196,multilateral,,South Sudan,,SSD,state,african,Uganda,UGA,,,R,IGAD,,,0,0,0,0,0,0,0,0,1,1,0,Agreement on Outstanding issues of Governance ,"""The conflict parties signed the Agreement on Outstanding issues of Governance on 5 August 2018. This agreement supplemented and/or amended previously agreed provisions on political power-sharing through specifying who will hold the key government ministries and positions.""",APP,,,,,,,,,,,,,,,,,
2018,196,multilateral,,South Sudan,,SSD,state,african,Sudan,SUD,,,R,IGAD,,,0,0,0,0,0,0,0,0,1,1,0,Agreement on Outstanding issues of Governance ,"""The conflict parties signed the Agreement on Outstanding issues of Governance on 5 August 2018. This agreement supplemented and/or amended previously agreed provisions on political power-sharing through specifying who will hold the key government ministries and positions.""",APP,,,,,,,,,,,,,,,,,
2018,197,multilateral,,South Sudan,,SSD,regional,african,IGAD,,Sudan,SUD,R,IGAD,,,0,1,1,1,0,0,0,0,0,0,0,,"""Building on progress made through the signing of the Agreement on Outstanding issues of Governance, another round of negotiations was held in Khartoum  between  13 and 19 August 2018. These talks mainly focused on the status and incorporation of the documents agreed upon in Addis Ababa and in Khartoum in the preceding months. On 18 August 2018, the mediators circulated a draft revitalized text of the peace agreement to the parties for comment before adjourning for the Eid holidays.""",APP,,https://www.peaceagreements.org/viewmasterdocument/2111,,,,,,,,,,,,,,,
2018,197,multilateral,,South Sudan,,SSD,state,african,Kenya,KEN,Sudan,SUD,R,IGAD,,,0,1,0,1,0,0,0,0,0,0,0,,"""Building on progress made through the signing of the Agreement on Outstanding issues of Governance, another round of negotiations was held in Khartoum  between  13 and 19 August 2018. These talks mainly focused on the status and incorporation of the documents agreed upon in Addis Ababa and in Khartoum in the preceding months. On 18 August 2018, the mediators circulated a draft revitalized text of the peace agreement to the parties for comment before adjourning for the Eid holidays.""",APP,,https://www.peaceagreements.org/viewmasterdocument/2111,,,,,,,,,,,,,,,
2018,197,multilateral,,South Sudan,,SSD,state,african,Ethiopia,ETH,Sudan,SUD,R,IGAD,,,0,1,0,1,0,0,0,0,0,0,0,,"""Building on progress made through the signing of the Agreement on Outstanding issues of Governance, another round of negotiations was held in Khartoum  between  13 and 19 August 2018. These talks mainly focused on the status and incorporation of the documents agreed upon in Addis Ababa and in Khartoum in the preceding months. On 18 August 2018, the mediators circulated a draft revitalized text of the peace agreement to the parties for comment before adjourning for the Eid holidays.""",APP,,https://www.peaceagreements.org/viewmasterdocument/2111,,,,,,,,,,,,,,,
2018,197,multilateral,,South Sudan,,SSD,state,african,Eritrea,ERI,Sudan,SUD,R,IGAD,,,0,1,0,1,0,0,0,0,0,0,0,,"""Building on progress made through the signing of the Agreement on Outstanding issues of Governance, another round of negotiations was held in Khartoum  between  13 and 19 August 2018. These talks mainly focused on the status and incorporation of the documents agreed upon in Addis Ababa and in Khartoum in the preceding months. On 18 August 2018, the mediators circulated a draft revitalized text of the peace agreement to the parties for comment before adjourning for the Eid holidays.""",APP,,https://www.peaceagreements.org/viewmasterdocument/2111,,,,,,,,,,,,,,,
2018,197,multilateral,,South Sudan,,SSD,state,african,Uganda,UGA,Sudan,SUD,R,IGAD,,,0,1,0,1,0,0,0,0,0,0,0,,"""Building on progress made through the signing of the Agreement on Outstanding issues of Governance, another round of negotiations was held in Khartoum  between  13 and 19 August 2018. These talks mainly focused on the status and incorporation of the documents agreed upon in Addis Ababa and in Khartoum in the preceding months. On 18 August 2018, the mediators circulated a draft revitalized text of the peace agreement to the parties for comment before adjourning for the Eid holidays.""",APP,,https://www.peaceagreements.org/viewmasterdocument/2111,,,,,,,,,,,,,,,
2018,197,multilateral,,South Sudan,,SSD,state,african,Sudan,SUD,Sudan,SUD,R,IGAD,,,0,1,1,1,0,0,0,0,0,0,0,,"""Building on progress made through the signing of the Agreement on Outstanding issues of Governance, another round of negotiations was held in Khartoum  between  13 and 19 August 2018. These talks mainly focused on the status and incorporation of the documents agreed upon in Addis Ababa and in Khartoum in the preceding months. On 18 August 2018, the mediators circulated a draft revitalized text of the peace agreement to the parties for comment before adjourning for the Eid holidays.""",APP,,https://www.peaceagreements.org/viewmasterdocument/2111,,,,,,,,,,,,,,,
2018,198,multilateral,,South Sudan,,SSD,regional,african,IGAD,,Sudan,SUD,R,IGAD,,,0,1,1,1,0,0,0,0,0,0,0,,"""Another round of negotiations in Khartoum started on 25 August 2018 and led to the signing of a draft revitalized peace agreement between 28 and 30 August.""",APP,,,,,,,,,,,,,,,,,
2018,198,multilateral,,South Sudan,,SSD,state,african,Kenya,KEN,Sudan,SUD,R,IGAD,,,0,1,0,1,0,0,0,0,0,0,0,,"""Another round of negotiations in Khartoum started on 25 August 2018 and led to the signing of a draft revitalized peace agreement between 28 and 30 August.""",APP,,,,,,,,,,,,,,,,,
2018,198,multilateral,,South Sudan,,SSD,state,african,Ethiopia,ETH,Sudan,SUD,R,IGAD,,,0,1,0,1,0,0,0,0,0,0,0,,"""Another round of negotiations in Khartoum started on 25 August 2018 and led to the signing of a draft revitalized peace agreement between 28 and 30 August.""",APP,,,,,,,,,,,,,,,,,
2018,198,multilateral,,South Sudan,,SSD,state,african,Eritrea,ERI,Sudan,SUD,R,IGAD,,,0,1,0,1,0,0,0,0,0,0,0,,"""Another round of negotiations in Khartoum started on 25 August 2018 and led to the signing of a draft revitalized peace agreement between 28 and 30 August.""",APP,,,,,,,,,,,,,,,,,
2018,198,multilateral,,South Sudan,,SSD,state,african,Uganda,UGA,Sudan,SUD,R,IGAD,,,0,1,0,1,0,0,0,0,0,0,0,,"""Another round of negotiations in Khartoum started on 25 August 2018 and led to the signing of a draft revitalized peace agreement between 28 and 30 August.""",APP,,,,,,,,,,,,,,,,,
